Date,ADANIENT.NS,ADANIPORTS.NS,AXISBANK.NS,BAJFINANCE.NS,BHARTIARTL.NS,HDFCBANK.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,RELIANCE.NS,SBIN.NS,TATASTEEL.NS,TCS.NS
2024-02-29 00:00:00+05:30,3282.488525390625,1308.4925537109375,1073.3536376953125,642.3270874023438,1107.86279296875,683.0148315429688,1035.231201171875,1458.705810546875,1575.951416015625,371.3402404785156,337.1313781738281,3418.544189453125,1903.064453125,11062.9853515625,1450.0675048828125,721.278564453125,134.92178344726562,3840.4287109375
2024-03-31 00:00:00+05:30,3194.26708984375,1329.6484375,1045.4989013671875,716.4849243164062,1211.661865234375,704.6723022460938,1075.66845703125,1535.9482421875,1410.391357421875,391.4929809570313,356.2982482910156,3700.035400390625,1892.18212890625,12348.79296875,1474.933349609375,725.3761596679688,149.29046630859375,3635.23583984375
2024-04-30 00:00:00+05:30,3051.992919921875,1312.8525390625,1164.006103515625,684.6718139648438,1304.070068359375,739.8109741210938,1131.8475341796875,1499.0577392578125,1337.4263916015625,398.1648254394531,324.060791015625,3533.313232421875,2123.61474609375,12561.6083984375,1456.2218017578125,796.6266479492188,158.05532836914062,3583.046630859375
2024-05-31 00:00:00+05:30,3408.327392578125,1424.32958984375,1160.2623291015625,662.3375854492188,1353.8245849609375,755.5620727539062,1102.970947265625,1445.799072265625,1351.076904296875,389.7564392089844,335.3254089355469,3607.040771484375,2468.202880859375,12151.7568359375,1419.8907470703125,814.005126953125,160.16273498535156,3467.677734375
2024-06-30 00:00:00+05:30,3175.57568359375,1470.943603515625,1263.1947021484375,707.1912841796875,1424.1414794921875,830.671875,1180.2540283203125,1464.5,1504.58447265625,395.4978942871094,359.69061279296875,3515.66162109375,2823.131591796875,11793.6025390625,1553.89892578125,832.239013671875,170.04446411132812,3687.96484375
2024-07-31 00:00:00+05:30,3167.82958984375,1562.2991943359375,1165.104248046875,676.5205688476562,1470.9866943359375,797.1006469726562,1195.3074951171875,1427.800048828125,1794.1214599609375,461.0729370117188,361.16357421875,3779.748779296875,2884.624755859375,12853.9521484375,1494.364501953125,855.2274169921875,161.56227111816406,4152.140625
2024-08-31 00:00:00+05:30,3017.85400390625,1474.7252197265625,1174.2464599609375,715.5994262695312,1575.8758544921875,807.5346069335938,1219.7879638671875,1425.25,1866.5777587890625,467.169677734375,355.7498474121094,3670.41845703125,2783.040771484375,12270.1953125,1503.6197509765625,799.5454711914062,149.2787322998047,4311.58544921875
2024-09-30 00:00:00+05:30,3134.29638671875,1441.1883544921875,1231.1478271484375,765.5759887695312,1695.3768310546875,854.47509765625,1263.252685546875,1447.5999755859375,1801.179931640625,482.2952270507813,370.3630065917969,3641.58740234375,3070.2333984375,13096.25390625,1470.701171875,772.3907470703125,164.70889282226562,4041.50439453125
2024-10-31 00:00:00+05:30,2945.78955078125,1369.2880859375,1158.5599365234375,684.749755859375,1599.2305908203125,856.2756958007812,1282.355224609375,1055.5999755859375,1706.740234375,454.9761657714844,345.8212890625,3588.829345703125,2706.803466796875,10957.849609375,1326.7510986328125,804.054931640625,145.1744384765625,3766.577880859375
2024-11-30 00:00:00+05:30,2461.929443359375,1184.288330078125,1135.3297119140625,653.5572509765625,1613.6600341796875,886.04833984375,1290.1451416015625,995.8499755859376,1804.448486328125,443.760009765625,352.6434020996094,3690.38232421875,2942.460205078125,10955.623046875,1287.0595703125,822.4358520507812,141.2460479736328,4053.59521484375
2024-12-31 00:00:00+05:30,2527.39697265625,1225.139404296875,1063.790771484375,678.1156616210938,1574.586669921875,874.60302734375,1271.83642578125,960.1500244140624,1825.9617919921875,450.1825256347656,356.7986145019531,3574.314697265625,2983.13330078125,10742.1337890625,1210.6148681640625,779.3019409179688,134.90396118164062,3886.50048828125
