Rep,Center position,cp,mp,run,Total solutions,b1,b2,b3,k,Mean,Risk,Skewness,Semikurtosis
R1192,,0.7,0.3,1,,-0.012955149807657483,0.013225527111308364,0.1037071456769941,2.490594254031898,0.016846139136817772,0.011238893355440361,1.3328916880320811e-05,1.9785875214097818e-07
R1193,,0.7,0.3,1,,-0.03716573407842493,0.01988348642873712,0.14391678595362725,0.9318856418293622,0.03822565651433278,0.023564666723126754,7.035013182294014e-05,3.969541326950232e-06
R1194,,0.7,0.3,1,,-0.033076469495752554,0.010542589108270536,0.13373481461748357,1.5477776565499368,0.021469684936083498,0.019081761310625504,5.4017369068750124e-05,1.6633539412824649e-06
R1195,,0.7,0.3,1,,-0.03881647175534693,0.013566532078185527,0.1440087547692703,1.2979989372626068,0.027154253632775637,0.022042287094712443,7.179073377173076e-05,3.077195769988141e-06
R1196,,0.7,0.3,1,,-0.03080022540896274,0.030001114740954585,0.1165853824080007,0.7752881816224316,0.04111077784533025,0.019110200440192918,1.9498791816746565e-05,2.3305857281654036e-06
R1197,,0.7,0.3,1,,-0.034727809718845856,0.013915297966117107,0.13848107747046906,1.4408519189785332,0.025074980376140595,0.020292355963888273,5.855625991824978e-05,2.238416779781173e-06
R1198,,0.7,0.3,1,,-0.013416797746488338,0.011069216019868072,0.1051783035361106,1.5586570895488605,0.022001472005445267,0.013408209106387669,2.3628440179964383e-05,3.263402773893091e-07
R1199,,0.7,0.3,1,,-0.01493366924457859,0.011760607489761791,0.10962368300587799,1.5748301965910707,0.022600957760747907,0.014046221540477017,2.6459878414999825e-05,4.0731889248367765e-07
R1200,,0.7,0.3,1,,-0.03424824286007403,0.011609113639191317,0.13521220738733147,1.4638872076132299,0.023069276267457844,0.0197360829601419,5.676359618399513e-05,1.936398766989008e-06
R1201,,0.7,0.3,1,,-0.015053817596432253,0.012104956652490402,0.11048234200397632,1.1291068707284528,0.028006513234123454,0.015872491858108323,3.326516902357698e-05,5.98606370917881e-07
R1202,,0.7,0.3,1,,-0.03345591456383486,0.01139561416927728,0.13399457864906192,1.4980353641732322,0.022486287483001487,0.01936377479847065,5.450779721795476e-05,1.788698239095013e-06
R1203,,0.7,0.3,1,,-0.01842422446076411,0.0403224347736523,0.08338390454334259,0.6196413376458254,0.04237832551460266,0.012280873630776729,-3.289808775084275e-06,7.086109553155493e-07
R1204,,0.7,0.3,1,,-0.0346059602516117,0.01994726524306842,0.13793141528258482,0.9011006419002936,0.03804893803502847,0.022608599456227053,6.110382706880536e-05,3.3330805217550675e-06
R1205,,0.7,0.3,1,,-0.011955239010185427,0.01407936072325744,0.10299397785161321,1.5355164437649425,0.023729872210011715,0.013102769115001866,2.0337909301685355e-05,3.213306950618464e-07
R1206,,0.7,0.3,1,,-0.01740131870510618,0.019006983282819946,0.10899505562868335,0.9874173915759525,0.032601984009462896,0.016349291150347348,2.687462864056e-05,8.473482146226202e-07
R1207,,0.7,0.3,1,,-0.03539994761358229,0.022088319516646936,0.14123929174123084,0.9095841306798172,0.039594894814495345,0.023032468088385747,6.211109910711057e-05,3.735942994463605e-06
R1208,,0.7,0.3,1,,-0.03466856543955258,0.020402696581431325,0.13909817676468986,1.000942489051232,0.03628828910811255,0.022249086002450184,6.0013657971185656e-05,3.2684174512427747e-06
R1209,,0.7,0.3,1,,-0.014926647275660393,0.010777373007583746,0.0660082854958869,0.9890653497710596,0.018270328600964517,0.010388641378897931,6.0692285184675145e-06,1.55034544009426e-07
R1210,,0.7,0.3,1,,-0.021861146476227753,0.011911215272480503,0.11734972963220561,0.9030580942491895,0.031600606244595944,0.018693064010984122,4.490082383177347e-05,1.1795150147970588e-06
R1211,,0.7,0.3,1,,-0.021167281830530252,0.010905273996154234,0.11817125145620046,1.232678272379488,0.026073342676428003,0.017091306223398585,4.13452395038449e-05,8.752732862752203e-07
R1212,,0.7,0.3,1,,-0.011990391190172051,0.013374321587852796,0.10437622957864737,1.5764153177773224,0.0232750130416876,0.013125754386958533,2.129389846227102e-05,3.1537986763834044e-07
R1213,,0.7,0.3,1,,-0.024376788653452865,0.043166741713832064,0.09522512595604467,0.4128171672619356,0.05172243311159855,0.014295881893633865,-1.773266694778763e-06,1.0191689674520684e-06
R1214,,0.7,0.3,1,,-0.024853600290531477,0.04330763362675001,0.09562134838562446,0.4066732075773145,0.05204966660101286,0.014377609684782099,-1.8065866092323973e-06,1.0382655002259955e-06
R1215,,0.7,0.3,1,,-0.02121134351861625,0.01175231769814481,0.11673894467475031,0.8339434573337503,0.03288077644784607,0.018955971639687343,4.523265795423174e-05,1.1991156754408835e-06
R1216,,0.7,0.3,1,,-0.013353862471334459,0.011953964089672493,0.10533909830912279,2.1198023127808865,0.0183225639174849,0.012006536084803697,1.7466686450995827e-05,2.3782686157267368e-07
R1217,,0.7,0.3,1,,-0.013546236608490112,0.012522359380471554,0.09910416508871366,1.7762115796925964,0.0197765729895763,0.012230422796927487,1.667386848645601e-05,2.608569251355897e-07
R1218,,0.7,0.3,2,,-0.04002972569565804,0.01002262362469898,0.14106058072811617,1.263798866021532,0.024993444532865228,0.021991487029345957,7.425288701389145e-05,2.904776061999785e-06
R1219,,0.7,0.3,2,,-0.011089960516339172,0.008325174215204477,0.06601707342779393,36.86670764569828,-0.00036425559995707443,0.0051378594035111835,-7.450231800045219e-09,6.156942756042964e-09
R1220,,0.7,0.3,2,,-0.03706061711356936,0.02251540305537146,0.143397180017227,0.9245247743361398,0.03961112227832056,0.02341864704215715,6.413919109537159e-05,4.0930097488778825e-06
R1221,,0.7,0.3,2,,-0.044085087974087944,0.048604399456475836,0.09055198670359735,0.3053462056646007,0.05383106035914988,0.013505508457555403,-9.47772481306597e-06,1.282392176811494e-06
R1222,,0.7,0.3,2,,-0.03694713762707678,0.0208323786899275,0.14309139740025026,0.9123528536613914,0.03901514030271788,0.02349381254938629,6.739649875665547e-05,3.978719784539829e-06
R1223,,0.7,0.3,2,,-0.04154698924294589,0.04658507509241095,0.09018262603904642,0.34450376659816134,0.05150723416472145,0.013801270839649627,-9.261798292067026e-06,1.3513096859767403e-06
R1224,,0.7,0.3,2,,-0.0352684057288226,0.023108472125257143,0.14139148193939696,0.9223267500484521,0.039869528429391385,0.022934799259156653,6.011088545006985e-05,3.7660275657803274e-06
R1225,,0.7,0.3,2,,-0.021222793327581473,0.01076351474060229,0.1189435634522383,1.533236444318576,0.022435831313128735,0.015989348270381922,3.669157178236147e-05,7.171500482086273e-07
R1226,,0.7,0.3,2,,-0.017961354718610774,0.028493489159783062,0.1010786107986802,0.7298346311181985,0.03967397054725884,0.01570893478897992,1.283299426786391e-05,9.488246632115362e-07
R1227,,0.7,0.3,2,,-0.023652425254112375,0.014167369285325138,0.12291926770765049,0.949866637008355,0.0328425278804129,0.019313264540273812,4.84899826964558e-05,1.4490483989881228e-06
R1228,,0.7,0.3,2,,-0.02479990813275695,0.042664416403688274,0.09552267952495813,0.42229838904167843,0.05123089856365294,0.014450212845442036,-1.6229504920076821e-06,1.0581666205636656e-06
R1229,,0.7,0.3,2,,-0.032446758194916527,0.023213265824941105,0.12430900470596236,0.8107121027063054,0.0386689210026868,0.02067193830251451,3.7287224039991966e-05,2.593932682105884e-06
R1230,,0.7,0.3,2,,-0.012539820359435398,0.020110791848495412,0.1028691800955376,0.9406676668572433,0.03351984016953794,0.015130260263185452,2.1303070965754173e-05,5.980077583608873e-07
R1231,,0.7,0.3,2,,-0.013061685054218914,0.01188783962324479,0.07250989292455771,1.30025142607029,0.018013560911853983,0.010313544700543357,7.1784065819426145e-06,1.5045138472141872e-07
R1232,,0.7,0.3,2,,-0.02471898261938891,0.01426275602412121,0.12458346445196704,0.9143643634763373,0.03376719238185401,0.01985415215630593,5.120917683095533e-05,1.6145705722363884e-06
R1233,,0.7,0.3,2,,-0.011022403876243921,0.010573951396250881,0.07488663295652116,1.9189212052252427,0.014491662061300705,0.009170010634568068,6.385846975013266e-06,9.085390374641064e-08
R1234,,0.7,0.3,2,,-0.02713289835739459,0.02635279025927905,0.11637988759367936,0.8259242045551043,0.038908616069081546,0.01873918891001957,2.5137024196648083e-05,1.891557310426167e-06
R1235,,0.7,0.3,2,,-0.01962232922962416,0.02446978951352753,0.10756818260387142,0.9031438253812732,0.03583962602360278,0.016499816434263237,2.0445173085039375e-05,1.0654751783604872e-06
R1236,,0.7,0.3,2,,-0.01640363432407063,0.011017841913791734,0.10992455388058574,1.5765262998956624,0.021822317982616385,0.014246871633883301,2.732651724706557e-05,4.361321873617046e-07
R1237,,0.7,0.3,2,,-0.03618193776508694,0.023150845774218196,0.1306382829676271,0.7960707909690978,0.03992477850945433,0.022062738394666142,4.494257318952745e-05,3.3472861501138362e-06
R1238,,0.7,0.3,2,,-0.013462448245594736,0.02307081581437649,0.09821525526884095,0.9670407694187982,0.03319142040161491,0.014370622843765102,1.5236602156510162e-05,5.83938879412923e-07
R1239,,0.7,0.3,2,,-0.013619500085611393,0.012465192672026414,0.0725677429884572,1.2129950487152703,0.018895832263985807,0.01057116746568687,7.2245117134200975e-06,1.6917788365339278e-07
R1240,,0.7,0.3,2,,-0.019921769221700365,0.011287582518432296,0.11938371270607413,1.7949250999537527,0.020604054254446637,0.015031740438762509,3.205773076190165e-05,5.80017408076186e-07
R1241,,0.7,0.3,2,,-0.02466331340128781,-0.008740581242107096,0.07114525298535157,3.439208258551508,-0.005910770065924682,0.007666587978065903,5.665845589500467e-06,3.727561378833192e-08
R1242,,0.7,0.3,2,,-0.01639432654295286,0.015228767581527284,0.10839602436257662,1.1867642568708623,0.027950326114331438,0.015452622724133724,2.7733761740464034e-05,6.325502600158434e-07
R1243,,0.7,0.3,2,,-0.026710579261601017,0.026573480874143365,0.11802647557836096,0.9237337613554775,0.03755023614639515,0.018586496663594965,2.5772656922740414e-05,1.881343076817143e-06
R1244,,0.7,0.3,2,,-0.023079359322715216,-0.0069855272980298855,0.07191689451734634,2.0295074429247024,0.0006460548662735625,0.009568620842922601,1.0658832942741974e-05,7.883085898344486e-08
R1245,,0.7,0.3,2,,-0.011433209568233418,0.012184386110356252,0.07497160366276792,1.836810724413667,0.015604805449246634,0.00944056649532968,6.174560239860153e-06,1.090639829771381e-07
R1246,,0.7,0.3,2,,-0.023211163518914543,-0.001097778404511503,0.08127399499562077,1.4594868500944524,0.009086780747057594,0.012104050291849707,1.6689779574496746e-05,2.1653357145004393e-07
R1247,,0.7,0.3,2,,-0.01297173332532463,0.009889727479120326,0.07343633764619877,1.0626988813892893,0.01940438851312265,0.011023675801977701,9.264989379917294e-06,1.6437767116044876e-07
R1248,,0.7,0.3,2,,-0.030361262831817372,0.01543234574344923,0.12904951938487605,0.8306150552936576,0.03607576629875037,0.021498114526188074,5.688589239605693e-05,2.3614923033686523e-06
R1249,,0.7,0.3,2,,-0.024267200291685546,0.014557219244278463,0.12422597471610398,1.0579608977423332,0.031222753997752768,0.018980026783982563,4.773471617095662e-05,1.4247461586622748e-06
R1250,,0.7,0.3,2,,-0.024011686512762632,-0.002003358271540221,0.08389274162635947,1.3946136590283,0.00952313254926158,0.01270158703638355,1.9464688239654505e-05,2.506212504261916e-07
R1251,,0.7,0.3,2,,-0.01389642117447449,0.020375804010249347,0.07060592967140455,1.4558578524415817,0.02044393448144013,0.010192563064047694,2.7129420436953294e-06,2.133621476364251e-07
R1252,,0.7,0.3,2,,-0.012762498111528794,0.011832728566297484,0.10563640116917045,2.407380146180369,0.016909005753427197,0.011387798313617645,1.5313847124724583e-05,1.9503984361578728e-07
R1253,,0.7,0.3,3,,-0.02281634957110951,0.014672524688146003,0.12125599617725921,0.7513684321214986,0.03705945178376252,0.0201349213522301,4.819333521381022e-05,1.587982031810411e-06
R1254,,0.7,0.3,3,,-0.025017168148686177,0.014592598607315644,0.12380110522396068,0.8739652488208864,0.03449450100516743,0.019986243579216915,5.026216414096875e-05,1.6619643148429056e-06
R1255,,0.7,0.3,3,,-0.031948462075721946,0.033892880259712974,0.11793883387447175,0.6768938240964325,0.0456641549374512,0.019457781668420254,1.5628428356796685e-05,2.6276439670547336e-06
R1256,,0.7,0.3,3,,-0.013532045844267246,0.025327091039893657,0.10625792415402512,1.0671925658538177,0.03487159399711103,0.015102305338658797,1.836698635431306e-05,7.317076904425199e-07
R1257,,0.7,0.3,3,,-0.024709093008850214,-0.009565772773188846,0.06907834608531567,1.6404188126537884,0.0006225222048736774,0.010324350952012649,1.2807012413307374e-05,9.65460491617327e-08
R1258,,0.7,0.3,3,,-0.03696038975754112,0.0205932696330516,0.1431850271466023,0.9638285286049122,0.037682312207193466,0.023242922493292795,6.68510511274685e-05,3.873992166964894e-06
R1259,,0.7,0.3,3,,-0.03334886393779195,0.013148973596756324,0.13470123747728344,1.643383432108923,0.021686987321716773,0.01896544716502313,4.931018305264353e-05,1.7483001268742901e-06
R1260,,0.7,0.3,3,,-0.036918752223138215,0.021139120420652205,0.1432922504258252,0.9127680718723205,0.039217568757411184,0.023505044797565194,6.711748447881433e-05,4.006283666554261e-06
R1261,,0.7,0.3,3,,-0.01271016773242191,0.011255439864697786,0.1037694639973608,1.578622404215243,0.021858267746715686,0.01310607796476702,2.2214649080948828e-05,2.982920621254411e-07
R1262,,0.7,0.3,3,,-0.024164179217887136,0.013497502204255728,0.12230888798314994,0.7472642698267647,0.03658163386755768,0.020528019438684465,5.13380127862665e-05,1.6943538537943488e-06
R1263,,0.7,0.3,3,,-0.021899036016347954,0.013355733714839939,0.1176152911537027,0.7941747107101469,0.03460815423754898,0.01930176660766111,4.474555436603936e-05,1.3311059367095351e-06
R1264,,0.7,0.3,3,,-0.039753440210688294,0.010429303025935394,0.1407392065393386,1.2764861944539216,0.024980747425957246,0.021858221309275516,7.255609436283333e-05,2.8631477044839565e-06
R1265,,0.7,0.3,3,,-0.024759214666878724,0.013703172657698878,0.1227646507102511,0.6864388776981941,0.03821025712929771,0.02105037899481668,5.211178676399491e-05,1.8438211838856834e-06
R1266,,0.7,0.3,3,,-0.025584219210676506,-0.009563794298204326,0.07208449764658202,2.1594803292061253,-0.002117554002636215,0.009551783567297514,1.0997099378622051e-05,7.796341046692794e-08
R1267,,0.7,0.3,3,,-0.02576276700834893,0.04381932256259956,0.09380704383080912,0.4288985935913437,0.05086812959566321,0.014076901756181825,-3.267345409000381e-06,1.0637297490488218e-06
R1268,,0.7,0.3,3,,-0.012116595808903239,0.021659419886780787,0.07296221641804657,1.658293500938074,0.02077393625173294,0.010095827177962804,2.6970749384984708e-06,1.9969866304797038e-07
R1269,,0.7,0.3,3,,-0.027385785677646317,0.043890760792731645,0.09710987283670956,0.379793663290734,0.05336635560410276,0.01471392836368249,-2.109854990194689e-06,1.1268189487744618e-06
R1270,,0.7,0.3,3,,-0.0208789398112782,0.01171529450008677,0.11724585189844788,0.96835712559127,0.030504491182965242,0.018223625877977646,4.399678390852936e-05,1.0645740760744418e-06
R1271,,0.7,0.3,3,,-0.02501499401857174,-0.01001915437312378,0.07249532594286927,2.2797231279094117,-0.0026514413118309856,0.009256377870605282,1.0565924482507167e-05,6.679199412372908e-08
R1272,,0.7,0.3,3,,-0.03347141744721892,0.01399242040523495,0.13670663158001886,1.591283761926304,0.023097130860873,0.01939068580826172,5.2028779782432565e-05,1.908801975815433e-06
R1273,,0.7,0.3,3,,-0.021869965045799262,0.013154912647892834,0.11705833777043859,0.8006372013113979,0.03422001255095622,0.019186402581684133,4.4223400020439766e-05,1.300428759348671e-06
R1274,,0.7,0.3,3,,-0.012354378315248995,0.02472007905221334,0.09672485889267878,0.9220180075795187,0.03455907701614403,0.014123100544514504,1.3371011631930602e-05,5.61701640398078e-07
R1275,,0.7,0.3,3,,-0.03650490375350106,0.02126415690732669,0.14295733393668436,0.9136020206879025,0.039270838999878446,0.023404803838736745,6.636399780977502e-05,3.935770512292188e-06
R1276,,0.7,0.3,3,,-0.02506689705805806,-0.009997573206073784,0.07044509240230597,2.3751880983028686,-0.003383099338954138,0.008920408004485075,9.375191424219545e-06,5.942984464954633e-08
R1277,,0.7,0.3,3,,-0.013599684196658671,0.02096875617365304,0.10772033393554264,1.5946335044746998,0.02706356387875087,0.013838406934466111,1.8300337226070806e-05,5.063526235810679e-07
R1278,,0.7,0.3,3,,-0.02708891556930724,0.04380209592211743,0.09679834219601509,0.3825798094542612,0.0531595219558818,0.014651217981540699,-2.1009261242113415e-06,1.1113252201537924e-06
R1279,,0.7,0.3,4,,-0.04013673909790307,0.010177492932329025,0.14122286777679002,1.2545946531840004,0.025240379794131913,0.02206803709493154,7.455293028504376e-05,2.9496848835085537e-06
R1280,,0.7,0.3,4,,-0.0479123815690901,0.02419987141896668,0.1289041299314764,0.6874580828451452,0.040535123797723185,0.02330214022440507,3.6342649854482494e-05,4.7951553787966285e-06
R1281,,0.7,0.3,4,,-0.03041352675971989,0.03790054501641164,0.11090916932321146,0.5356980493022563,0.04975603618310812,0.01810747935449337,6.739822165352131e-06,2.111033463375812e-06
R1282,,0.7,0.3,4,,-0.041395445090023575,0.01849085983126861,0.1452560103306804,1.104330115554812,0.03289708345971889,0.023367127523586526,6.980031269821009e-05,4.188794815745278e-06
R1283,,0.7,0.3,4,,-0.020996561004063677,-0.002552703056496578,0.07469007597749715,1.553599813243847,0.006961004713836354,0.010812061465509882,1.299270570043005e-05,1.3021790454392706e-07
R1284,,0.7,0.3,4,,-0.007181422204225376,0.012176416665268568,0.06873599340984954,6.240903837107093,0.007739758232872212,0.006167553750526463,7.657846152343227e-07,1.7313955131872135e-08
R1285,,0.7,0.3,4,,-0.027040859179819726,0.03564142685372121,0.10185746249363652,0.4809299345640481,0.04781966941524313,0.01654563886049799,5.10791802339062e-06,1.4047652515045703e-06
R1286,,0.7,0.3,4,,-0.022007277948103757,0.012329770662466233,0.12090921662441126,0.9836879588292065,0.031184173737570695,0.018746818116891092,4.7676913839241104e-05,1.21797490986924e-06
R1287,,0.7,0.3,4,,-0.02247166444535362,0.01242354421497318,0.12180718030071545,0.9339744242882857,0.03227706520842014,0.01919766125490394,4.9619008885209565e-05,1.3236496908035767e-06
R1288,,0.7,0.3,4,,-0.040218936028405886,0.010098560112990738,0.14073330072346169,1.2683201082665028,0.024826650785293967,0.021952519027896873,7.337447701192721e-05,2.906763746147455e-06
R1289,,0.7,0.3,4,,-0.030311081105242693,0.03584466433473214,0.11544046594500569,0.6275588827379909,0.047542912649780694,0.018878315573095557,1.1957886740513033e-05,2.386155004993042e-06
R1290,,0.7,0.3,4,,-0.02049994515846343,0.023206224942675293,0.07936477253579984,1.0025580803664924,0.026287427360059623,0.012523470888180704,3.873695801804232e-06,5.145738073606196e-07
R1291,,0.7,0.3,4,,-0.03657278057727215,0.018042574664999762,0.13909493115813845,1.110227841439918,0.03235782237109847,0.021992442458559348,6.129107184456721e-05,3.1695916305257013e-06
R1292,,0.7,0.3,4,,-0.021260628294365022,0.012879677233549502,0.11729515932126373,0.7681226506408202,0.03499113541875688,0.01938643481518425,4.521256425770021e-05,1.3109449116778538e-06
R1293,,0.7,0.3,4,,-0.0299980449645997,0.03743324202176574,0.11183178065599651,0.5506161197790587,0.049450976316763436,0.018255223295790844,7.963913491598931e-06,2.1388308980199568e-06
